id,headshot,firstName,lastName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,birthStateProvince,team,player_name
8481704,https://assets.nhle.com/mugs/nhl/20242025/NYR/8481704.png,Juuso,Parssinen,71.0,C,L,75,212,191,96,2001-02-01,{'default': 'Hameenlinna'},FIN,,NYR,Juuso Parssinen
8484210,https://assets.nhle.com/mugs/nhl/20242025/NYR/8484210.png,Gabe,Perreault,94.0,R,L,71,178,180,81,2005-05-07,{'default': 'Sherbrooke'},CAN,{'default': 'QC'},NYR,Gabe Perreault
8482460,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482460.png,Matt,Rempe,73.0,C,R,81,255,206,116,2002-06-29,{'default': 'Calgary'},CAN,{'default': 'AB'},NYR,Matt Rempe
8476389,https://assets.nhle.com/mugs/nhl/20242025/NYR/8476389.png,Vincent,Trocheck,16.0,C,R,71,188,180,85,1993-07-11,{'default': 'Pittsburgh'},USA,{'default': 'PA'},NYR,Vincent Trocheck
8476459,https://assets.nhle.com/mugs/nhl/20242025/NYR/8476459.png,Mika,Zibanejad,93.0,C,R,74,203,188,92,1993-04-18,"{'default': 'Stockholm', 'fi': 'Tukholma'}",SWE,,NYR,Mika Zibanejad
8478840,https://assets.nhle.com/mugs/nhl/20242025/NYR/8478840.png,Will,Borgen,17.0,D,R,75,204,191,93,1996-12-19,{'default': 'Moorhead'},USA,{'default': 'MN'},NYR,Will Borgen
8475177,https://assets.nhle.com/mugs/nhl/20242025/NYR/8475177.png,Calvin,de Haan,44.0,D,L,73,192,185,87,1991-05-09,{'default': 'Carp'},CAN,{'default': 'ON'},NYR,Calvin de Haan
8479323,https://assets.nhle.com/mugs/nhl/20242025/NYR/8479323.png,Adam,Fox,23.0,D,R,71,180,180,82,1998-02-17,{'default': 'Jericho'},USA,{'default': 'NY'},NYR,Adam Fox
8481708,https://assets.nhle.com/mugs/nhl/20242025/NYR/8481708.png,Zac,Jones,6.0,D,L,71,190,180,86,2000-10-18,{'default': 'Richmond'},USA,{'default': 'VA'},NYR,Zac Jones
8480817,https://assets.nhle.com/mugs/nhl/20242025/NYR/8480817.png,K'Andre,Miller,79.0,D,L,77,210,196,95,2000-01-21,{'default': 'St. Paul'},USA,{'default': 'MN'},NYR,K'Andre Miller
8482073,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482073.png,Braden,Schneider,4.0,D,R,76,213,193,97,2001-09-20,{'default': 'Prince Albert'},CAN,{'default': 'SK'},NYR,Braden Schneider
8477369,https://assets.nhle.com/mugs/nhl/20242025/NYR/8477369.png,Carson,Soucy,24.0,D,L,77,208,196,94,1994-07-27,{'default': 'Viking'},CAN,{'default': 'AB'},NYR,Carson Soucy
8480001,https://assets.nhle.com/mugs/nhl/20242025/NYR/8480001.png,Urho,Vaakanainen,18.0,D,L,74,205,188,93,1999-01-01,{'default': 'Joensuu'},FIN,,NYR,Urho Vaakanainen
8471734,https://assets.nhle.com/mugs/nhl/20242025/NYR/8471734.png,Jonathan,Quick,32.0,G,L,73,220,185,100,1986-01-21,{'default': 'Milford'},USA,{'default': 'CT'},NYR,Jonathan Quick
8478048,https://assets.nhle.com/mugs/nhl/20242025/NYR/8478048.png,Igor,Shesterkin,31.0,G,L,73,195,185,88,1995-12-30,"{'default': 'Moscow', 'cs': 'Moskva', 'de': 'Moskau', 'fi': 'Moskova', 'fr': 'Moscou', 'sk': 'Moskva', 'sv': 'Moskva'}",RUS,,NYR,Igor Shesterkin
8478445,https://assets.nhle.com/mugs/nhl/20242025/NYI/8478445.png,Mathew,Barzal,13.0,C,R,73,190,185,86,1997-05-26,{'default': 'Coquitlam'},CAN,{'default': 'BC'},NYI,Mathew Barzal
8475231,https://assets.nhle.com/mugs/nhl/20242025/NYI/8475231.png,Casey,Cizikas,53.0,C,L,71,194,180,88,1991-02-27,{'default': 'Toronto'},CAN,{'default': 'ON'},NYI,Casey Cizikas
8477407,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477407.png,Anthony,Duclair,11.0,L,L,72,200,183,91,1995-08-26,{'default': 'Pointe-Claire'},CAN,{'default': 'QC'},NYI,Anthony Duclair
8478115,https://assets.nhle.com/mugs/nhl/20242025/NYI/8478115.png,Pierre,Engvall,18.0,L,L,77,215,196,98,1996-05-31,{'default': 'Ljungby'},SWE,,NYI,Pierre Engvall
8477392,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477392.png,Hudson,Fasching,20.0,R,R,75,209,191,95,1995-07-28,{'default': 'Apple Valley'},USA,{'default': 'MN'},NYI,Hudson Fasching
8483553,https://assets.nhle.com/mugs/nhl/20242025/NYI/8483553.png,Marc,Gatcomb,16.0,C,R,74,195,188,88,1999-07-22,{'default': 'Woburn'},USA,{'default': 'MA'},NYI,Marc Gatcomb
8481601,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481601.png,Simon,Holmstrom,10.0,R,L,74,215,188,98,2001-05-24,"{'default': 'Tranas', 'fi': 'Tranås', 'sv': 'Tranås'}",SWE,,NYI,Simon Holmstrom
8477500,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477500.png,Bo,Horvat,14.0,C,L,73,215,185,98,1995-04-05,"{'default': 'London', 'sk': 'Londýn'}",CAN,{'default': 'ON'},NYI,Bo Horvat
8475314,https://assets.nhle.com/mugs/nhl/20242025/NYI/8475314.png,Anders,Lee,27.0,L,L,75,231,191,105,1990-07-03,{'default': 'Edina'},USA,{'default': 'MN'},NYI,Anders Lee
8481237,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481237.png,Kyle,MacLean,32.0,C,L,73,194,185,88,1999-04-29,{'default': 'Livingston'},USA,{'default': 'NJ'},NYI,Kyle MacLean
8474709,https://assets.nhle.com/mugs/nhl/20242025/NYI/8474709.png,Matt,Martin,17.0,L,L,75,215,191,98,1989-05-08,{'default': 'Windsor'},CAN,{'default': 'ON'},NYI,Matt Martin
8476419,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476419.png,Jean-Gabriel,Pageau,44.0,C,R,71,195,180,88,1992-11-11,{'default': 'Ottawa'},CAN,{'default': 'ON'},NYI,Jean-Gabriel Pageau
8475151,https://assets.nhle.com/mugs/nhl/20242025/NYI/8475151.png,Kyle,Palmieri,21.0,C,R,71,195,180,88,1991-02-01,{'default': 'Smithtown'},USA,{'default': 'NY'},NYI,Kyle Palmieri
8484958,https://assets.nhle.com/mugs/nhl/20242025/NYI/8484958.png,Maxim,Tsyplakov,7.0,R,L,75,210,191,95,1998-09-19,"{'default': 'Moscow', 'cs': 'Moskva', 'de': 'Moskau', 'fi': 'Moskova', 'fr': 'Moscou', 'sk': 'Moskva', 'sv': 'Moskva'}",RUS,,NYI,Maxim Tsyplakov
8480871,https://assets.nhle.com/mugs/nhl/20242025/NYI/8480871.png,Adam,Boqvist,34.0,D,R,72,191,183,87,2000-08-15,{'default': 'Falun'},SWE,,NYI,Adam Boqvist
8477950,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477950.png,Tony,DeAngelo,4.0,D,R,71,180,180,82,1995-10-24,{'default': 'Sewell'},USA,{'default': 'NJ'},NYI,Tony DeAngelo
8480865,https://assets.nhle.com/mugs/nhl/20242025/NYI/8480865.png,Noah,Dobson,8.0,D,R,76,200,193,91,2000-01-07,{'default': 'Summerside'},CAN,{'default': 'PE'},NYI,Noah Dobson
8476429,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476429.png,Scott,Mayfield,24.0,D,R,77,213,196,97,1992-10-14,{'default': 'St. Louis'},USA,{'default': 'MO'},NYI,Scott Mayfield
8476917,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476917.png,Adam,Pelech,3.0,D,L,75,210,191,95,1994-08-16,{'default': 'Toronto'},CAN,{'default': 'ON'},NYI,Adam Pelech
8481059,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481059.png,Scott,Perunovich,26.0,D,L,70,175,178,79,1998-08-18,{'default': 'Hibbing'},USA,{'default': 'MN'},NYI,Scott Perunovich
8477506,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477506.png,Ryan,Pulock,6.0,D,R,74,220,188,100,1994-10-06,{'default': 'Dauphin'},CAN,{'default': 'MB'},NYI,Ryan Pulock
8476422,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476422.png,Mike,Reilly,2.0,D,L,74,191,188,87,1993-07-13,{'default': 'Chicago'},USA,{'default': 'IL'},NYI,Mike Reilly
8481014,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481014.png,Alexander,Romanov,28.0,D,L,73,220,185,100,2000-01-06,"{'default': 'Moscow', 'cs': 'Moskva', 'de': 'Moskau', 'fi': 'Moskova', 'fr': 'Moscou', 'sk': 'Moskva', 'sv': 'Moskva'}",RUS,,NYI,Alexander Romanov
8477405,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477405.png,Marcus,Hogberg,50.0,G,L,77,234,196,106,1994-11-25,"{'default': 'Orebro', 'cs': 'Örebro', 'fi': 'Örebro', 'sk': 'Örebro', 'sv': 'Örebro'}",SWE,,NYI,Marcus Hogberg
8478009,https://assets.nhle.com/mugs/nhl/20242025/NYI/8478009.png,Ilya,Sorokin,30.0,G,L,76,211,193,96,1995-08-04,"{'default': 'Mezhdurechensk', 'fi': 'Mezhduretshensk'}",RUS,,NYI,Ilya Sorokin
8473575,https://assets.nhle.com/mugs/nhl/20242025/NYI/8473575.png,Semyon,Varlamov,40.0,G,L,74,201,188,91,1988-04-27,{'default': 'Samara'},RUS,,NYI,Semyon Varlamov
8478569,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478569.png,Noel,Acciari,55.0,C,R,71,209,180,95,1991-12-01,{'default': 'Johnston'},USA,{'default': 'RI'},PIT,Noel Acciari
8471675,https://assets.nhle.com/mugs/nhl/20242025/PIT/8471675.png,Sidney,Crosby,87.0,C,L,71,200,180,91,1987-08-07,{'default': 'Cole Harbour'},CAN,{'default': 'NS'},PIT,Sidney Crosby
8480980,https://assets.nhle.com/mugs/nhl/20242025/PIT/8480980.png,Connor,Dewar,19.0,C,L,70,192,178,87,1999-06-26,{'default': 'The Pas'},CAN,{'default': 'MB'},PIT,Connor Dewar
8475763,https://assets.nhle.com/mugs/nhl/20242025/PIT/8475763.png,Kevin,Hayes,13.0,R,L,77,216,196,98,1992-05-08,{'default': 'Dorchester'},USA,{'default': 'MA'},PIT,Kevin Hayes
8478046,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478046.png,Danton,Heinen,43.0,L,L,74,195,188,88,1995-07-05,{'default': 'Langley'},CAN,{'default': 'BC'},PIT,Danton Heinen
8478147,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478147.png,Bokondji,Imama,14.0,L,L,73,221,185,100,1996-08-03,{'default': 'Montréal'},CAN,{'default': 'QC'},PIT,Bokondji Imama
8481481,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481481.png,Blake,Lizotte,46.0,C,L,69,173,175,78,1997-12-13,{'default': 'Lindstrom'},USA,{'default': 'MN'},PIT,Blake Lizotte
8471215,https://assets.nhle.com/mugs/nhl/20242025/PIT/8471215.png,Evgeni,Malkin,71.0,C,L,77,210,196,95,1986-07-31,{'default': 'Magnitogorsk'},RUS,,PIT,Evgeni Malkin
8483487,https://assets.nhle.com/mugs/nhl/20242025/PIT/8483487.png,Rutger,McGroarty,2.0,R,L,73,203,185,92,2004-03-30,{'default': 'Lincoln'},USA,{'default': 'NE'},PIT,Rutger McGroarty
8476442,https://assets.nhle.com/mugs/nhl/20242025/PIT/8476442.png,Matt,Nieto,83.0,L,L,71,189,180,86,1992-11-05,{'default': 'Long Beach'},USA,{'default': 'CA'},PIT,Matt Nieto
8478438,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478438.png,Tommy,Novak,18.0,C,L,73,179,185,81,1997-04-28,{'default': 'St. Paul'},USA,{'default': 'MN'},PIT,Tommy Novak
8476483,https://assets.nhle.com/mugs/nhl/20242025/PIT/8476483.png,Rickard,Rakell,67.0,R,R,73,191,185,87,1993-05-05,{'default': 'Sundbyberg'},SWE,,PIT,Rickard Rakell
8475810,https://assets.nhle.com/mugs/nhl/20242025/PIT/8475810.png,Bryan,Rust,17.0,R,R,71,198,180,90,1992-05-11,{'default': 'Pontiac'},USA,{'default': 'MI'},PIT,Bryan Rust
8481577,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481577.png,Philip,Tomasino,53.0,C,R,72,190,183,86,2001-07-28,{'default': 'Mississauga'},CAN,{'default': 'ON'},PIT,Philip Tomasino
8477435,https://assets.nhle.com/mugs/nhl/20242025/PIT/8477435.png,Ryan,Graves,27.0,D,L,77,222,196,101,1995-05-21,{'default': 'Yarmouth'},CAN,{'default': 'NS'},PIT,Ryan Graves
8476891,https://assets.nhle.com/mugs/nhl/20242025/PIT/8476891.png,Matt,Grzelcyk,24.0,D,L,70,180,178,82,1994-01-05,{'default': 'Charlestown'},USA,{'default': 'MA'},PIT,Matt Grzelcyk
8480058,https://assets.nhle.com/mugs/nhl/20242025/PIT/8480058.png,P.O,Joseph,73.0,D,L,74,185,188,84,1999-07-01,{'default': 'Laval'},CAN,{'default': 'QC'},PIT,P.O Joseph
8474578,https://assets.nhle.com/mugs/nhl/20242025/PIT/8474578.png,Erik,Karlsson,65.0,D,R,72,186,183,84,1990-05-31,{'default': 'Landsbro'},SWE,,PIT,Erik Karlsson
8481609,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481609.png,Vladislav,Kolyachonok,23.0,D,L,74,195,188,88,2001-05-26,{'default': 'Minsk'},BLR,,PIT,Vladislav Kolyachonok
8471724,https://assets.nhle.com/mugs/nhl/20242025/PIT/8471724.png,Kris,Letang,58.0,D,R,72,193,183,88,1987-04-24,{'default': 'Montréal'},CAN,{'default': 'QC'},PIT,Kris Letang
8478854,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478854.png,Ryan,Shea,5.0,D,L,73,220,185,100,1997-02-11,{'default': 'Milton'},USA,{'default': 'MA'},PIT,Ryan Shea
8479982,https://assets.nhle.com/mugs/nhl/20242025/PIT/8479982.png,Conor,Timmins,20.0,D,R,75,213,191,97,1998-09-18,{'default': 'St. Catharines'},CAN,{'default': 'ON'},PIT,Conor Timmins
8477465,https://assets.nhle.com/mugs/nhl/20242025/PIT/8477465.png,Tristan,Jarry,35.0,G,L,74,195,188,88,1995-04-29,{'default': 'Surrey'},CAN,{'default': 'BC'},PIT,Tristan Jarry
8477968,https://assets.nhle.com/mugs/nhl/20242025/PIT/8477968.png,Alex,Nedeljkovic,39.0,G,L,72,203,183,92,1996-01-07,{'default': 'Parma'},USA,{'default': 'OH'},PIT,Alex Nedeljkovic
8484153,https://assets.nhle.com/mugs/nhl/20242025/ANA/8484153.png,Leo,Carlsson,91.0,C,L,75,203,191,92,2004-12-26,{'default': 'Karlstad'},SWE,,ANA,Leo Carlsson
8477952,https://assets.nhle.com/mugs/nhl/20242025/ANA/8477952.png,Robby,Fabbri,13.0,C,L,71,185,180,84,1996-01-22,{'default': 'Mississauga'},CAN,{'default': 'ON'},ANA,Robby Fabbri
8483445,https://assets.nhle.com/mugs/nhl/20242025/ANA/8483445.png,Cutter,Gauthier,61.0,L,L,74,201,188,91,2004-01-19,"{'default': 'Skelleftea', 'fi': 'Skellefteå', 'sv': 'Skellefteå'}",SWE,,ANA,Cutter Gauthier
8478424,https://assets.nhle.com/mugs/nhl/20242025/ANA/8478424.png,Jansen,Harkins,38.0,C,L,73,199,185,90,1997-05-23,{'default': 'Cleveland'},USA,{'default': 'OH'},ANA,Jansen Harkins
8477527,https://assets.nhle.com/mugs/nhl/20242025/ANA/8477527.png,Ross,Johnston,44.0,L,L,77,232,196,105,1994-02-18,{'default': 'Charlottetown'},CAN,{'default': 'PE'},ANA,Ross Johnston
8473986,https://assets.nhle.com/mugs/nhl/20242025/ANA/8473986.png,Alex,Killorn,17.0,L,L,73,192,185,87,1989-09-14,{'default': 'Halifax'},CAN,{'default': 'NS'},ANA,Alex Killorn
8475184,https://assets.nhle.com/mugs/nhl/20242025/ANA/8475184.png,Chris,Kreider,,C,L,75,230,191,104,1991-04-30,{'default': 'Boxford'},USA,{'default': 'MA'},ANA,Chris Kreider
8481517,https://assets.nhle.com/mugs/nhl/20242025/ANA/8481517.png,Brett,Leason,20.0,R,R,77,220,196,100,1999-04-30,{'default': 'Calgary'},CAN,{'default': 'AB'},ANA,Brett Leason
8480806,https://assets.nhle.com/mugs/nhl/20242025/ANA/8480806.png,Isac,Lundestrom,21.0,C,L,72,191,183,87,1999-11-06,"{'default': 'Gallivare', 'cs': 'Gällivare', 'fi': 'Jällivaara', 'sk': 'Gällivare', 'sv': 'Gällivare'}",SWE,,ANA,Isac Lundestrom
8476934,https://assets.nhle.com/mugs/nhl/20242025/ANA/8476934.png,Brock,McGinn,26.0,L,L,72,191,183,87,1994-02-02,{'default': 'Fergus'},CAN,{'default': 'ON'},ANA,Brock McGinn
8482745,https://assets.nhle.com/mugs/nhl/20242025/ANA/8482745.png,Mason,McTavish,23.0,C,L,73,219,185,99,2003-01-30,{'default': 'Zurich'},CHE,,ANA,Mason McTavish
8476458,https://assets.nhle.com/mugs/nhl/20242025/ANA/8476458.png,Ryan,Strome,16.0,C,R,73,192,185,87,1993-07-11,{'default': 'Mississauga'},CAN,{'default': 'ON'},ANA,Ryan Strome
8478873,https://assets.nhle.com/mugs/nhl/20242025/ANA/8478873.png,Troy,Terry,19.0,R,R,72,191,183,87,1997-09-10,{'default': 'Denver'},USA,{'default': 'CO'},ANA,Troy Terry
8478366,https://assets.nhle.com/mugs/nhl/20242025/ANA/8478366.png,Frank,Vatrano,77.0,R,L,71,206,180,93,1994-03-14,{'default': 'East Longmeadow'},USA,{'default': 'MA'},ANA,Frank Vatrano
8485512,https://assets.nhle.com/mugs/nhl/20242025/ANA/8485512.png,Tim,Washe,42.0,C,L,75,215,191,98,2001-08-25,{'default': 'Detroit'},USA,{'default': 'MI'},ANA,Tim Washe
8481533,https://assets.nhle.com/mugs/nhl/20242025/ANA/8481533.png,Trevor,Zegras,11.0,C,L,72,185,183,84,2001-03-20,{'default': 'Bedford'},USA,{'default': 'NY'},ANA,Trevor Zegras
8475462,https://assets.nhle.com/mugs/nhl/20242025/ANA/8475462.png,Radko,Gudas,7.0,D,R,72,208,183,94,1990-06-05,"{'default': 'Prague', 'cs': 'Praha', 'de': 'Prag', 'fi': 'Praha', 'sk': 'Praha', 'sv': 'Prag'}",CZE,,ANA,Radko Gudas
8481563,https://assets.nhle.com/mugs/nhl/20242025/ANA/8481563.png,Drew,Helleson,43.0,D,R,75,213,191,97,2001-03-26,{'default': 'Farmington'},USA,{'default': 'MN'},ANA,Drew Helleson
8478430,https://assets.nhle.com/mugs/nhl/20242025/ANA/8478430.png,Oliver,Kylington,58.0,D,L,72,183,183,83,1997-05-19,"{'default': 'Stockholm', 'fi': 'Tukholma'}",SWE,,ANA,Oliver Kylington
8481605,https://assets.nhle.com/mugs/nhl/20242025/ANA/8481605.png,Jackson,LaCombe,2.0,D,L,74,205,188,93,2001-01-09,{'default': 'Eden Prairie'},USA,{'default': 'MN'},ANA,Jackson LaCombe
8483490,https://assets.nhle.com/mugs/nhl/20242025/ANA/8483490.png,Pavel,Mintyukov,34.0,D,L,73,200,185,91,2003-11-25,"{'default': 'Moscow', 'cs': 'Moskva', 'de': 'Moskau', 'fi': 'Moskova', 'fr': 'Moscou', 'sk': 'Moskva', 'sv': 'Moskva'}",RUS,,ANA,Pavel Mintyukov
8482178,https://assets.nhle.com/mugs/nhl/20242025/ANA/8482178.png,Ian,Moore,74.0,D,R,75,203,191,92,2002-01-04,{'default': 'Salt Lake City'},USA,{'default': 'UT'},ANA,Ian Moore
8476885,https://assets.nhle.com/mugs/nhl/20242025/ANA/8476885.png,Jacob,Trouba,65.0,D,R,75,212,191,96,1994-02-26,{'default': 'Rochester'},USA,{'default': 'MI'},ANA,Jacob Trouba
8482803,https://assets.nhle.com/mugs/nhl/20242025/ANA/8482803.png,Olen,Zellweger,51.0,D,L,70,187,178,85,2003-09-10,{'default': 'Calgary'},CAN,{'default': 'AB'},ANA,Olen Zellweger
8480843,https://assets.nhle.com/mugs/nhl/20242025/ANA/8480843.png,Lukas,Dostal,1.0,G,L,74,190,188,86,2000-06-22,{'default': 'Brno'},CZE,,ANA,Lukas Dostal
8476434,https://assets.nhle.com/mugs/nhl/20242025/ANA/8476434.png,John,Gibson,36.0,G,L,74,214,188,97,1993-07-14,{'default': 'Pittsburgh'},USA,{'default': 'PA'},ANA,John Gibson
8484145,https://assets.nhle.com/mugs/nhl/20242025/BUF/8484145.png,Zach,Benson,9.0,L,L,70,170,178,77,2005-05-12,{'default': 'Chilliwack'},CAN,{'default': 'BC'},BUF,Zach Benson
8478413,https://assets.nhle.com/mugs/nhl/20242025/BUF/8478413.png,Jordan,Greenway,12.0,L,L,78,231,198,105,1997-02-16,{'default': 'Canton'},USA,{'default': 'NY'},BUF,Jordan Greenway
8481522,https://assets.nhle.com/mugs/nhl/20242025/BUF/8481522.png,Peyton,Krebs,19.0,C,L,72,186,183,84,2001-01-26,{'default': 'Calgary'},CAN,{'default': 'AB'},BUF,Peyton Krebs
8478043,https://assets.nhle.com/mugs/nhl/20242025/BUF/8478043.png,Sam,Lafferty,81.0,C,R,74,205,188,93,1995-03-06,{'default': 'Hollidaysburg'},USA,{'default': 'PA'},BUF,Sam Lafferty
8479359,https://assets.nhle.com/mugs/nhl/20242025/BUF/8479359.png,Beck,Malenstyn,29.0,L,L,75,209,191,95,1998-02-04,{'default': 'Delta'},CAN,{'default': 'BC'},BUF,Beck Malenstyn
8480802,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480802.png,Ryan,McLeod,71.0,C,L,75,188,191,85,1999-09-21,{'default': 'Mississauga'},CAN,{'default': 'ON'},BUF,Ryan McLeod
8480064,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480064.png,Josh,Norris,13.0,C,L,74,196,188,89,1999-05-05,{'default': 'Oxford'},USA,{'default': 'MI'},BUF,Josh Norris
8482175,https://assets.nhle.com/mugs/nhl/20242025/BUF/8482175.png,JJ,Peterka,77.0,R,L,72,189,183,86,2002-01-14,"{'default': 'Munich', 'cs': 'Mnichov', 'de': 'München', 'fi': 'München', 'sk': 'Mnichov', 'sv': 'München'}",DEU,,BUF,JJ Peterka
8482097,https://assets.nhle.com/mugs/nhl/20242025/BUF/8482097.png,Jack,Quinn,22.0,R,R,73,185,185,84,2001-09-19,{'default': 'Ottawa'},CAN,{'default': 'ON'},BUF,Jack Quinn
8479420,https://assets.nhle.com/mugs/nhl/20242025/BUF/8479420.png,Tage,Thompson,72.0,C,R,78,220,198,100,1997-10-30,{'default': 'Phoenix'},USA,{'default': 'AZ'},BUF,Tage Thompson
8477949,https://assets.nhle.com/mugs/nhl/20242025/BUF/8477949.png,Alex,Tuch,89.0,R,R,76,219,193,99,1996-05-10,{'default': 'Syracuse'},USA,{'default': 'NY'},BUF,Alex Tuch
8475722,https://assets.nhle.com/mugs/nhl/20242025/BUF/8475722.png,Jason,Zucker,17.0,L,L,71,195,180,88,1992-01-16,{'default': 'Newport Beach'},USA,{'default': 'CA'},BUF,Jason Zucker
8480879,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480879.png,Jacob,Bernard-Docker,24.0,D,R,73,198,185,90,2000-06-30,{'default': 'Canmore'},CAN,{'default': 'AB'},BUF,Jacob Bernard-Docker
8480196,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480196.png,Jacob,Bryson,78.0,D,L,69,177,175,80,1997-11-18,"{'default': 'London', 'sk': 'Londýn'}",CAN,{'default': 'ON'},BUF,Jacob Bryson
8481524,https://assets.nhle.com/mugs/nhl/20242025/BUF/8481524.png,Bowen,Byram,4.0,D,L,73,205,185,93,2001-06-13,{'default': 'Cranbrook'},CAN,{'default': 'BC'},BUF,Bowen Byram
8477365,https://assets.nhle.com/mugs/nhl/20242025/BUF/8477365.png,Connor,Clifton,75.0,D,R,71,195,180,88,1995-04-28,{'default': 'Matawan'},USA,{'default': 'NJ'},BUF,Connor Clifton
8480839,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480839.png,Rasmus,Dahlin,26.0,D,L,75,204,191,93,2000-04-13,"{'default': 'Lidkoping', 'cs': 'Lidköping', 'fi': 'Lidköping', 'sk': 'Lidköping', 'sv': 'Lidköping'}",SWE,,BUF,Rasmus Dahlin
8482671,https://assets.nhle.com/mugs/nhl/20242025/BUF/8482671.png,Owen,Power,25.0,D,L,78,226,198,103,2002-11-22,{'default': 'Mississauga'},CAN,{'default': 'ON'},BUF,Owen Power
8480807,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480807.png,Mattias,Samuelsson,23.0,D,L,76,227,193,103,2000-03-14,"{'default': 'Philadelphia', 'fr': 'Philadelphie'}",USA,{'default': 'PA'},BUF,Mattias Samuelsson
8480045,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480045.png,Ukko-Pekka,Luukkonen,1.0,G,L,77,223,196,101,1999-03-09,"{'default': 'Espoo', 'sv': 'Esbo'}",FIN,,BUF,Ukko-Pekka Luukkonen
8473503,https://assets.nhle.com/mugs/nhl/20242025/BUF/8473503.png,James,Reimer,47.0,G,L,74,200,188,91,1988-03-15,{'default': 'Morweena'},CAN,{'default': 'MB'},BUF,James Reimer
8482665,https://assets.nhle.com/mugs/nhl/20242025/SEA/8482665.png,Matty,Beniers,10.0,C,L,74,181,188,82,2002-11-05,{'default': 'Hingham'},USA,{'default': 'MA'},SEA,Matty Beniers
8477444,https://assets.nhle.com/mugs/nhl/20242025/SEA/8477444.png,Andre,Burakovsky,95.0,L,L,75,203,191,92,1995-02-09,{'default': 'Klagenfurt'},AUT,,SEA,Andre Burakovsky
8474586,https://assets.nhle.com/mugs/nhl/20242025/SEA/8474586.png,Jordan,Eberle,7.0,R,R,71,180,180,82,1990-05-15,{'default': 'Regina'},CAN,{'default': 'SK'},SEA,Jordan Eberle
8479591,https://assets.nhle.com/mugs/nhl/20242025/SEA/8479591.png,Michael,Eyssimont,21.0,C,L,72,191,183,87,1996-09-09,{'default': 'Littleton'},USA,{'default': 'CO'},SEA,Michael Eyssimont
8477401,https://assets.nhle.com/mugs/nhl/20242025/SEA/8477401.png,John,Hayden,15.0,C,R,75,223,191,101,1995-02-14,{'default': 'Chicago'},USA,{'default': 'IL'},SEA,John Hayden
8481554,https://assets.nhle.com/mugs/nhl/20242025/SEA/8481554.png,Kaapo,Kakko,84.0,R,L,73,215,185,98,2001-02-13,"{'default': 'Turku', 'sv': 'Åbo'}",FIN,,SEA,Kaapo Kakko
8481789,https://assets.nhle.com/mugs/nhl/20242025/SEA/8481789.png,Tye,Kartye,12.0,L,L,71,202,180,92,2001-04-30,{'default': 'Kingston'},CAN,{'default': 'ON'},SEA,Tye Kartye
8477955,https://assets.nhle.com/mugs/nhl/20242025/SEA/8477955.png,Jared,McCann,19.0,L,L,73,191,185,87,1996-05-31,{'default': 'Stratford'},CAN,{'default': 'ON'},SEA,Jared McCann
8475768,https://assets.nhle.com/mugs/nhl/20242025/SEA/8475768.png,Jaden,Schwartz,17.0,C,L,70,185,178,84,1992-06-25,{'default': 'Wilcox'},CAN,{'default': 'SK'},SEA,Jaden Schwartz
8476905,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476905.png,Chandler,Stephenson,9.0,C,L,72,201,183,91,1994-04-22,{'default': 'Saskatoon'},CAN,{'default': 'SK'},SEA,Chandler Stephenson
8480009,https://assets.nhle.com/mugs/nhl/20242025/SEA/8480009.png,Eeli,Tolvanen,20.0,R,L,70,182,178,83,1999-04-22,{'default': 'Vihti'},FIN,,SEA,Eeli Tolvanen
